student_id,grade,state_code,state_name,city_tier,subscription_type,gender,age_group,enrollment_cohort,is_jee_aspirant,is_neet_aspirant
STU006453,Grade 11,TN,Tamil Nadu,Tier 2,Basic,Female,16-18,2023-08,False,False
STU006454,Grade 12,KA,Karnataka,Tier 3,Free,Female,16-18,2023-02,True,False
STU006455,Grade 10,WB,West Bengal,Tier 3,Free,Female,14-15,2023-05,False,False
STU006456,Grade 11,RJ,Rajasthan,Tier 3,Basic,Male,16-18,2023-03,True,True
STU006457,Grade 9,GJ,Gujarat,Tier 3,Free,Male,14-15,2023-12,False,False
STU006458,Grade 10,MP,Madhya Pradesh,Tier 2,Premium,Male,14-15,2023-03,False,False
STU006459,Grade 9,DL,Delhi,Tier 2,Basic,Female,14-15,2023-08,False,False
STU006460,Grade 11,MH,Maharashtra,Tier 3,Basic,Female,16-18,2023-06,False,True
STU006461,Grade 11,UP,Uttar Pradesh,Tier 1,Premium,Female,16-18,2023-04,True,True
STU006462,Grade 9,BR,Bihar,Tier 2,Basic,Female,14-15,2023-06,False,False
STU006463,Grade 9,TN,Tamil Nadu,Tier 3,Premium,Male,14-15,2023-03,False,False
STU006464,Grade 9,KA,Karnataka,Tier 1,Premium,Male,14-15,2023-02,False,False
STU006465,Grade 12,WB,West Bengal,Tier 2,Premium,Male,16-18,2023-05,False,True
STU006466,Grade 10,RJ,Rajasthan,Tier 3,Premium,Female,14-15,2023-10,False,False
STU006467,Grade 12,GJ,Gujarat,Tier 2,Free,Female,16-18,2023-09,True,False
STU006468,Grade 10,MP,Madhya Pradesh,Tier 2,Basic,Female,14-15,2023-10,False,False
STU006469,Grade 12,DL,Delhi,Tier 1,Basic,Female,16-18,2023-07,False,False
STU006470,Grade 9,MH,Maharashtra,Tier 2,Basic,Female,14-15,2023-11,False,False
STU006471,Grade 11,UP,Uttar Pradesh,Tier 1,Free,Female,16-18,2023-02,False,True
STU006472,Grade 9,BR,Bihar,Tier 3,Basic,Female,14-15,2023-06,False,False
STU006473,Grade 11,TN,Tamil Nadu,Tier 3,Free,Female,16-18,2023-08,False,True
STU006474,Grade 11,KA,Karnataka,Tier 2,Free,Female,16-18,2023-05,True,False
STU006475,Grade 11,WB,West Bengal,Tier 1,Premium,Male,16-18,2023-11,False,False
STU006476,Grade 12,RJ,Rajasthan,Tier 1,Free,Male,16-18,2023-09,True,True
STU006477,Grade 11,GJ,Gujarat,Tier 2,Basic,Female,16-18,2023-09,True,False
STU006478,Grade 11,MP,Madhya Pradesh,Tier 2,Basic,Female,16-18,2023-12,True,True
STU006479,Grade 9,DL,Delhi,Tier 3,Premium,Male,14-15,2023-01,False,False
STU006480,Grade 11,MH,Maharashtra,Tier 3,Premium,Female,16-18,2023-06,True,False
STU006481,Grade 11,UP,Uttar Pradesh,Tier 1,Basic,Female,16-18,2023-02,True,False
STU006482,Grade 11,BR,Bihar,Tier 2,Free,Female,16-18,2023-05,True,True
STU006483,Grade 12,TN,Tamil Nadu,Tier 3,Basic,Female,16-18,2023-12,True,True
STU006484,Grade 12,KA,Karnataka,Tier 2,Free,Female,16-18,2023-09,True,False
STU006485,Grade 11,WB,West Bengal,Tier 2,Free,Female,16-18,2023-03,False,False
STU006486,Grade 10,RJ,Rajasthan,Tier 2,Basic,Female,14-15,2023-05,False,False
STU006487,Grade 9,GJ,Gujarat,Tier 2,Free,Male,14-15,2023-11,False,False
STU006488,Grade 12,MP,Madhya Pradesh,Tier 1,Premium,Male,16-18,2023-11,False,True
STU006489,Grade 10,DL,Delhi,Tier 1,Premium,Male,14-15,2023-06,False,False
STU006490,Grade 12,MH,Maharashtra,Tier 1,Basic,Female,16-18,2023-05,True,True
STU006491,Grade 9,UP,Uttar Pradesh,Tier 3,Free,Female,14-15,2023-10,False,False
STU006492,Grade 9,BR,Bihar,Tier 3,Free,Female,14-15,2023-03,False,False
STU006493,Grade 11,TN,Tamil Nadu,Tier 3,Premium,Male,16-18,2023-12,True,False
STU006494,Grade 11,KA,Karnataka,Tier 1,Basic,Female,16-18,2023-02,False,False
STU006495,Grade 10,WB,West Bengal,Tier 2,Free,Male,14-15,2023-10,False,False
STU006496,Grade 11,RJ,Rajasthan,Tier 3,Free,Male,16-18,2023-10,True,False
STU006497,Grade 12,GJ,Gujarat,Tier 2,Free,Male,16-18,2023-10,True,True
STU006498,Grade 9,MP,Madhya Pradesh,Tier 1,Basic,Female,14-15,2023-02,False,False
STU006499,Grade 9,DL,Delhi,Tier 2,Basic,Male,14-15,2023-01,False,False
STU006500,Grade 11,MH,Maharashtra,Tier 2,Free,Female,16-18,2023-04,False,False
STU006501,Grade 12,UP,Uttar Pradesh,Tier 1,Basic,Female,16-18,2023-07,True,False
STU006502,Grade 9,BR,Bihar,Tier 2,Free,Female,14-15,2023-08,False,False
STU006503,Grade 11,TN,Tamil Nadu,Tier 3,Basic,Male,16-18,2023-02,False,True
STU006504,Grade 12,KA,Karnataka,Tier 1,Basic,Male,16-18,2023-04,False,False
STU006505,Grade 11,WB,West Bengal,Tier 1,Premium,Female,16-18,2023-02,False,False
STU006506,Grade 10,RJ,Rajasthan,Tier 1,Basic,Female,14-15,2023-12,False,False
STU006507,Grade 11,GJ,Gujarat,Tier 2,Premium,Female,16-18,2023-10,False,False
STU006508,Grade 9,MP,Madhya Pradesh,Tier 1,Premium,Male,14-15,2023-11,False,False
STU006509,Grade 12,DL,Delhi,Tier 2,Basic,Female,16-18,2023-09,True,False
STU006510,Grade 12,MH,Maharashtra,Tier 1,Premium,Female,16-18,2023-10,False,False
STU006511,Grade 10,UP,Uttar Pradesh,Tier 1,Premium,Male,14-15,2023-08,False,False
STU006512,Grade 12,BR,Bihar,Tier 2,Basic,Male,16-18,2023-11,False,False
STU006513,Grade 11,TN,Tamil Nadu,Tier 1,Free,Female,16-18,2023-03,False,False
STU006514,Grade 11,KA,Karnataka,Tier 3,Basic,Female,16-18,2023-02,True,False
STU006515,Grade 12,WB,West Bengal,Tier 2,Basic,Male,16-18,2023-10,True,False
STU006516,Grade 11,RJ,Rajasthan,Tier 1,Basic,Male,16-18,2023-02,False,True
STU006517,Grade 10,GJ,Gujarat,Tier 1,Free,Female,14-15,2023-04,False,False
STU006518,Grade 9,MP,Madhya Pradesh,Tier 2,Free,Male,14-15,2023-03,False,False
STU006519,Grade 12,DL,Delhi,Tier 3,Basic,Male,16-18,2023-05,True,True
STU006520,Grade 11,MH,Maharashtra,Tier 3,Premium,Female,16-18,2023-07,False,False
STU006521,Grade 12,UP,Uttar Pradesh,Tier 2,Premium,Male,16-18,2023-01,True,True
STU006522,Grade 11,BR,Bihar,Tier 2,Premium,Male,16-18,2023-08,True,False
STU006523,Grade 12,TN,Tamil Nadu,Tier 3,Free,Male,16-18,2023-06,False,False
STU006524,Grade 9,KA,Karnataka,Tier 3,Free,Male,14-15,2023-05,False,False
STU006525,Grade 9,WB,West Bengal,Tier 2,Basic,Male,14-15,2023-12,False,False
STU006526,Grade 12,RJ,Rajasthan,Tier 1,Premium,Female,16-18,2023-04,True,False
STU006527,Grade 11,GJ,Gujarat,Tier 2,Free,Female,16-18,2023-04,False,False
STU006528,Grade 9,MP,Madhya Pradesh,Tier 3,Free,Female,14-15,2023-03,False,False
STU006529,Grade 10,DL,Delhi,Tier 3,Premium,Female,14-15,2023-01,False,False
STU006530,Grade 11,MH,Maharashtra,Tier 3,Premium,Male,16-18,2023-10,False,False
STU006531,Grade 10,UP,Uttar Pradesh,Tier 1,Premium,Female,14-15,2023-03,False,False
STU006532,Grade 12,BR,Bihar,Tier 1,Free,Female,16-18,2023-10,True,True
STU006533,Grade 12,TN,Tamil Nadu,Tier 3,Premium,Female,16-18,2023-12,False,True
STU006534,Grade 11,KA,Karnataka,Tier 3,Basic,Male,16-18,2023-10,False,False
STU006535,Grade 12,WB,West Bengal,Tier 1,Basic,Male,16-18,2023-04,True,True
STU006536,Grade 11,RJ,Rajasthan,Tier 1,Basic,Male,16-18,2023-06,True,False
STU006537,Grade 10,GJ,Gujarat,Tier 2,Basic,Male,14-15,2023-10,False,False
STU006538,Grade 12,MP,Madhya Pradesh,Tier 1,Basic,Male,16-18,2023-09,False,True
STU006539,Grade 9,DL,Delhi,Tier 3,Basic,Male,14-15,2023-04,False,False
STU006540,Grade 9,MH,Maharashtra,Tier 1,Premium,Female,14-15,2023-07,False,False
STU006541,Grade 11,UP,Uttar Pradesh,Tier 3,Premium,Female,16-18,2023-11,False,True
STU006542,Grade 10,BR,Bihar,Tier 2,Free,Male,14-15,2023-04,False,False
STU006543,Grade 10,TN,Tamil Nadu,Tier 1,Basic,Male,14-15,2023-02,False,False
STU006544,Grade 9,KA,Karnataka,Tier 1,Basic,Male,14-15,2023-05,False,False
STU006545,Grade 9,WB,West Bengal,Tier 3,Basic,Female,14-15,2023-09,False,False
STU006546,Grade 11,RJ,Rajasthan,Tier 2,Free,Female,16-18,2023-11,False,False
STU006547,Grade 11,GJ,Gujarat,Tier 2,Basic,Male,16-18,2023-07,False,False
STU006548,Grade 12,MP,Madhya Pradesh,Tier 2,Basic,Female,16-18,2023-06,False,True
STU006549,Grade 9,DL,Delhi,Tier 3,Free,Male,14-15,2023-03,False,False
STU006550,Grade 12,MH,Maharashtra,Tier 3,Premium,Female,16-18,2023-08,False,False
STU006551,Grade 12,UP,Uttar Pradesh,Tier 2,Basic,Female,16-18,2023-08,True,False
STU006552,Grade 9,BR,Bihar,Tier 1,Basic,Male,14-15,2023-05,False,False
STU006553,Grade 12,TN,Tamil Nadu,Tier 1,Basic,Male,16-18,2023-11,False,False
STU006554,Grade 10,KA,Karnataka,Tier 2,Basic,Female,14-15,2023-11,False,False
STU006555,Grade 11,WB,West Bengal,Tier 2,Basic,Female,16-18,2023-01,False,False
STU006556,Grade 12,RJ,Rajasthan,Tier 2,Free,Female,16-18,2023-10,False,False
STU006557,Grade 10,GJ,Gujarat,Tier 3,Basic,Male,14-15,2023-12,False,False
STU006558,Grade 11,MP,Madhya Pradesh,Tier 2,Free,Male,16-18,2023-03,False,True
STU006559,Grade 12,DL,Delhi,Tier 1,Premium,Female,16-18,2023-08,True,False
STU006560,Grade 10,MH,Maharashtra,Tier 2,Premium,Male,14-15,2023-10,False,False
STU006561,Grade 10,UP,Uttar Pradesh,Tier 2,Basic,Male,14-15,2023-05,False,False
STU006562,Grade 12,BR,Bihar,Tier 3,Premium,Female,16-18,2023-08,True,False
STU006563,Grade 11,TN,Tamil Nadu,Tier 3,Premium,Other,16-18,2023-05,True,True
STU006564,Grade 10,KA,Karnataka,Tier 2,Free,Female,14-15,2023-09,False,False
STU006565,Grade 12,WB,West Bengal,Tier 3,Premium,Female,16-18,2023-03,True,False
STU006566,Grade 10,RJ,Rajasthan,Tier 2,Free,Male,14-15,2023-03,False,False
STU006567,Grade 9,GJ,Gujarat,Tier 1,Basic,Male,14-15,2023-06,False,False
STU006568,Grade 9,MP,Madhya Pradesh,Tier 3,Free,Female,14-15,2023-06,False,False
STU006569,Grade 9,DL,Delhi,Tier 3,Free,Male,14-15,2023-06,False,False
STU006570,Grade 9,MH,Maharashtra,Tier 2,Free,Male,14-15,2023-05,False,False
STU006571,Grade 12,UP,Uttar Pradesh,Tier 1,Premium,Female,16-18,2023-11,True,False
STU006572,Grade 12,BR,Bihar,Tier 1,Premium,Female,16-18,2023-12,True,False
STU006573,Grade 11,TN,Tamil Nadu,Tier 1,Basic,Female,16-18,2023-08,True,True
STU006574,Grade 11,KA,Karnataka,Tier 3,Free,Male,16-18,2023-08,False,False
STU006575,Grade 12,WB,West Bengal,Tier 1,Free,Female,16-18,2023-12,True,True
STU006576,Grade 11,RJ,Rajasthan,Tier 2,Basic,Female,16-18,2023-02,True,False
STU006577,Grade 12,GJ,Gujarat,Tier 3,Free,Male,16-18,2023-09,True,False
STU006578,Grade 10,MP,Madhya Pradesh,Tier 2,Free,Male,14-15,2023-08,False,False
STU006579,Grade 10,DL,Delhi,Tier 3,Basic,Female,14-15,2023-01,False,False
STU006580,Grade 12,MH,Maharashtra,Tier 3,Free,Male,16-18,2023-04,False,False
STU006581,Grade 9,UP,Uttar Pradesh,Tier 2,Basic,Male,14-15,2023-08,False,False
STU006582,Grade 11,BR,Bihar,Tier 3,Free,Female,16-18,2023-10,True,True
STU006583,Grade 12,TN,Tamil Nadu,Tier 3,Free,Male,16-18,2023-11,True,False
STU006584,Grade 11,KA,Karnataka,Tier 2,Premium,Female,16-18,2023-04,True,True
STU006585,Grade 12,WB,West Bengal,Tier 3,Free,Female,16-18,2023-11,True,False
STU006586,Grade 11,RJ,Rajasthan,Tier 2,Premium,Female,16-18,2023-05,False,False
STU006587,Grade 10,GJ,Gujarat,Tier 2,Basic,Male,14-15,2023-09,False,False
STU006588,Grade 12,MP,Madhya Pradesh,Tier 2,Basic,Male,16-18,2023-06,False,False
STU006589,Grade 12,DL,Delhi,Tier 1,Basic,Female,16-18,2023-12,True,False
STU006590,Grade 9,MH,Maharashtra,Tier 3,Free,Male,14-15,2023-10,False,False
STU006591,Grade 9,UP,Uttar Pradesh,Tier 3,Basic,Male,14-15,2023-07,False,False
STU006592,Grade 12,BR,Bihar,Tier 2,Free,Male,16-18,2023-03,False,True
STU006593,Grade 12,TN,Tamil Nadu,Tier 3,Basic,Male,16-18,2023-09,False,False
STU006594,Grade 11,KA,Karnataka,Tier 2,Basic,Female,16-18,2023-11,True,False
STU006595,Grade 10,WB,West Bengal,Tier 2,Basic,Male,14-15,2023-08,False,False
STU006596,Grade 10,RJ,Rajasthan,Tier 2,Basic,Female,14-15,2023-06,False,False
STU006597,Grade 11,GJ,Gujarat,Tier 1,Basic,Female,16-18,2023-12,False,False
STU006598,Grade 11,MP,Madhya Pradesh,Tier 1,Premium,Male,16-18,2023-06,True,False
STU006599,Grade 11,DL,Delhi,Tier 2,Free,Female,16-18,2023-01,False,False
STU006600,Grade 12,MH,Maharashtra,Tier 2,Basic,Male,16-18,2023-12,True,False
STU006601,Grade 11,UP,Uttar Pradesh,Tier 2,Free,Male,16-18,2023-06,True,False
STU006602,Grade 9,BR,Bihar,Tier 2,Basic,Male,14-15,2023-05,False,False
STU006603,Grade 9,TN,Tamil Nadu,Tier 3,Free,Male,14-15,2023-03,False,False
STU006604,Grade 11,KA,Karnataka,Tier 3,Basic,Male,16-18,2023-03,True,False
STU006605,Grade 10,WB,West Bengal,Tier 2,Basic,Female,14-15,2023-06,False,False
STU006606,Grade 10,RJ,Rajasthan,Tier 2,Basic,Female,14-15,2023-10,False,False
STU006607,Grade 9,GJ,Gujarat,Tier 1,Basic,Male,14-15,2023-06,False,False
STU006608,Grade 9,MP,Madhya Pradesh,Tier 3,Free,Female,14-15,2023-02,False,False
STU006609,Grade 11,DL,Delhi,Tier 1,Basic,Male,16-18,2023-01,False,False
STU006610,Grade 9,MH,Maharashtra,Tier 3,Free,Male,14-15,2023-11,False,False
STU006611,Grade 11,UP,Uttar Pradesh,Tier 3,Free,Male,16-18,2023-03,False,False
STU006612,Grade 10,BR,Bihar,Tier 2,Free,Male,14-15,2023-11,False,False
STU006613,Grade 11,TN,Tamil Nadu,Tier 2,Premium,Female,16-18,2023-09,False,False
STU006614,Grade 11,KA,Karnataka,Tier 3,Basic,Male,16-18,2023-06,True,False
STU006615,Grade 9,WB,West Bengal,Tier 1,Basic,Female,14-15,2023-07,False,False
STU006616,Grade 10,RJ,Rajasthan,Tier 2,Basic,Female,14-15,2023-10,False,False
STU006617,Grade 9,GJ,Gujarat,Tier 2,Basic,Female,14-15,2023-06,False,False
STU006618,Grade 9,MP,Madhya Pradesh,Tier 2,Premium,Male,14-15,2023-10,False,False
STU006619,Grade 11,DL,Delhi,Tier 1,Free,Female,16-18,2023-07,False,True
STU006620,Grade 10,MH,Maharashtra,Tier 1,Basic,Male,14-15,2023-02,False,False
STU006621,Grade 11,UP,Uttar Pradesh,Tier 2,Basic,Male,16-18,2023-07,False,False
STU006622,Grade 10,BR,Bihar,Tier 2,Premium,Male,14-15,2023-05,False,False
STU006623,Grade 10,TN,Tamil Nadu,Tier 2,Free,Female,14-15,2023-11,False,False
STU006624,Grade 9,KA,Karnataka,Tier 1,Premium,Female,14-15,2023-10,False,False
STU006625,Grade 9,WB,West Bengal,Tier 1,Free,Male,14-15,2023-09,False,False
STU006626,Grade 12,RJ,Rajasthan,Tier 2,Basic,Female,16-18,2023-04,False,True
STU006627,Grade 12,GJ,Gujarat,Tier 3,Premium,Female,16-18,2023-12,False,False
STU006628,Grade 12,MP,Madhya Pradesh,Tier 2,Free,Male,16-18,2023-09,False,True
STU006629,Grade 9,DL,Delhi,Tier 3,Basic,Other,14-15,2023-05,False,False
STU006630,Grade 10,MH,Maharashtra,Tier 3,Free,Male,14-15,2023-10,False,False
STU006631,Grade 10,UP,Uttar Pradesh,Tier 2,Basic,Female,14-15,2023-11,False,False
STU006632,Grade 12,BR,Bihar,Tier 3,Basic,Female,16-18,2023-01,True,False
STU006633,Grade 12,TN,Tamil Nadu,Tier 2,Basic,Female,16-18,2023-10,True,False
STU006634,Grade 11,KA,Karnataka,Tier 3,Free,Male,16-18,2023-04,True,False
STU006635,Grade 11,WB,West Bengal,Tier 1,Premium,Female,16-18,2023-10,True,True
STU006636,Grade 9,RJ,Rajasthan,Tier 1,Free,Female,14-15,2023-08,False,False
STU006637,Grade 10,GJ,Gujarat,Tier 1,Basic,Male,14-15,2023-12,False,False
STU006638,Grade 9,MP,Madhya Pradesh,Tier 3,Premium,Female,14-15,2023-11,False,False
STU006639,Grade 10,DL,Delhi,Tier 1,Premium,Male,14-15,2023-08,False,False
STU006640,Grade 11,MH,Maharashtra,Tier 3,Basic,Female,16-18,2023-04,True,False
STU006641,Grade 12,UP,Uttar Pradesh,Tier 2,Basic,Male,16-18,2023-09,False,False
STU006642,Grade 11,BR,Bihar,Tier 1,Premium,Male,16-18,2023-02,False,True
STU006643,Grade 9,TN,Tamil Nadu,Tier 2,Basic,Male,14-15,2023-01,False,False
STU006644,Grade 10,KA,Karnataka,Tier 3,Free,Male,14-15,2023-10,False,False
STU006645,Grade 10,WB,West Bengal,Tier 3,Free,Male,14-15,2023-09,False,False
STU006646,Grade 10,RJ,Rajasthan,Tier 2,Free,Female,14-15,2023-12,False,False
STU006647,Grade 11,GJ,Gujarat,Tier 3,Premium,Male,16-18,2023-05,True,False
STU006648,Grade 12,MP,Madhya Pradesh,Tier 3,Free,Female,16-18,2023-08,False,True
STU006649,Grade 10,DL,Delhi,Tier 3,Basic,Female,14-15,2023-04,False,False
STU006650,Grade 12,MH,Maharashtra,Tier 3,Free,Male,16-18,2023-07,False,True
STU006651,Grade 9,UP,Uttar Pradesh,Tier 1,Basic,Female,14-15,2023-04,False,False
STU006652,Grade 11,BR,Bihar,Tier 2,Basic,Female,16-18,2023-01,False,False
STU006653,Grade 9,TN,Tamil Nadu,Tier 3,Premium,Male,14-15,2023-04,False,False
STU006654,Grade 9,KA,Karnataka,Tier 3,Free,Male,14-15,2023-07,False,False
STU006655,Grade 10,WB,West Bengal,Tier 2,Free,Male,14-15,2023-05,False,False
STU006656,Grade 10,RJ,Rajasthan,Tier 1,Basic,Male,14-15,2023-07,False,False
STU006657,Grade 9,GJ,Gujarat,Tier 2,Basic,Female,14-15,2023-01,False,False
STU006658,Grade 10,MP,Madhya Pradesh,Tier 1,Basic,Female,14-15,2023-01,False,False
STU006659,Grade 11,DL,Delhi,Tier 3,Basic,Female,16-18,2023-11,True,False
STU006660,Grade 11,MH,Maharashtra,Tier 3,Basic,Male,16-18,2023-04,False,False
STU006661,Grade 11,UP,Uttar Pradesh,Tier 2,Free,Female,16-18,2023-05,True,True
STU006662,Grade 11,BR,Bihar,Tier 2,Free,Other,16-18,2023-04,True,True
STU006663,Grade 9,TN,Tamil Nadu,Tier 2,Free,Female,14-15,2023-12,False,False
STU006664,Grade 11,KA,Karnataka,Tier 2,Basic,Male,16-18,2023-06,False,True
STU006665,Grade 9,WB,West Bengal,Tier 2,Free,Female,14-15,2023-11,False,False
STU006666,Grade 12,RJ,Rajasthan,Tier 2,Premium,Female,16-18,2023-12,True,False
STU006667,Grade 11,GJ,Gujarat,Tier 2,Basic,Female,16-18,2023-06,False,False
STU006668,Grade 12,MP,Madhya Pradesh,Tier 2,Basic,Male,16-18,2023-04,True,False
STU006669,Grade 11,DL,Delhi,Tier 2,Free,Female,16-18,2023-03,False,False
STU006670,Grade 10,MH,Maharashtra,Tier 1,Basic,Female,14-15,2023-12,False,False
STU006671,Grade 12,UP,Uttar Pradesh,Tier 2,Premium,Male,16-18,2023-03,True,False
STU006672,Grade 9,BR,Bihar,Tier 3,Free,Female,14-15,2023-08,False,False
STU006673,Grade 12,TN,Tamil Nadu,Tier 3,Free,Male,16-18,2023-04,True,True
STU006674,Grade 10,KA,Karnataka,Tier 2,Premium,Female,14-15,2023-08,False,False
STU006675,Grade 11,WB,West Bengal,Tier 2,Basic,Male,16-18,2023-09,False,False
STU006676,Grade 10,RJ,Rajasthan,Tier 1,Premium,Male,14-15,2023-04,False,False
STU006677,Grade 11,GJ,Gujarat,Tier 2,Basic,Male,16-18,2023-03,False,True
STU006678,Grade 12,MP,Madhya Pradesh,Tier 2,Basic,Male,16-18,2023-04,False,True
STU006679,Grade 10,DL,Delhi,Tier 1,Basic,Male,14-15,2023-01,False,False
STU006680,Grade 10,MH,Maharashtra,Tier 1,Premium,Female,14-15,2023-02,False,False
STU006681,Grade 11,UP,Uttar Pradesh,Tier 3,Free,Male,16-18,2023-12,True,False
STU006682,Grade 9,BR,Bihar,Tier 1,Premium,Female,14-15,2023-02,False,False
STU006683,Grade 10,TN,Tamil Nadu,Tier 1,Free,Female,14-15,2023-02,False,False
STU006684,Grade 11,KA,Karnataka,Tier 3,Free,Female,16-18,2023-03,True,False
STU006685,Grade 9,WB,West Bengal,Tier 2,Free,Male,14-15,2023-07,False,False
STU006686,Grade 10,RJ,Rajasthan,Tier 3,Premium,Male,14-15,2023-12,False,False
STU006687,Grade 9,GJ,Gujarat,Tier 2,Basic,Female,14-15,2023-11,False,False
STU006688,Grade 9,MP,Madhya Pradesh,Tier 1,Basic,Female,14-15,2023-07,False,False
STU006689,Grade 12,DL,Delhi,Tier 2,Free,Male,16-18,2023-10,False,True
STU006690,Grade 11,MH,Maharashtra,Tier 2,Free,Male,16-18,2023-11,False,False
STU006691,Grade 10,UP,Uttar Pradesh,Tier 2,Premium,Female,14-15,2023-05,False,False
STU006692,Grade 10,BR,Bihar,Tier 1,Premium,Female,14-15,2023-12,False,False
STU006693,Grade 11,TN,Tamil Nadu,Tier 2,Free,Male,16-18,2023-09,False,False
STU006694,Grade 10,KA,Karnataka,Tier 3,Free,Male,14-15,2023-10,False,False
STU006695,Grade 11,WB,West Bengal,Tier 2,Free,Female,16-18,2023-08,True,False
STU006696,Grade 10,RJ,Rajasthan,Tier 2,Free,Male,14-15,2023-05,False,False
STU006697,Grade 11,GJ,Gujarat,Tier 2,Free,Female,16-18,2023-04,False,False
STU006698,Grade 11,MP,Madhya Pradesh,Tier 3,Basic,Male,16-18,2023-09,False,True
STU006699,Grade 9,DL,Delhi,Tier 3,Premium,Male,14-15,2023-03,False,False
STU006700,Grade 12,MH,Maharashtra,Tier 2,Basic,Male,16-18,2023-10,True,False
STU006701,Grade 9,UP,Uttar Pradesh,Tier 3,Free,Female,14-15,2023-08,False,False
STU006702,Grade 9,BR,Bihar,Tier 3,Free,Male,14-15,2023-11,False,False
STU006703,Grade 9,TN,Tamil Nadu,Tier 3,Free,Male,14-15,2023-09,False,False
STU006704,Grade 11,KA,Karnataka,Tier 2,Free,Male,16-18,2023-08,True,True
STU006705,Grade 12,WB,West Bengal,Tier 3,Basic,Male,16-18,2023-03,False,True
STU006706,Grade 11,RJ,Rajasthan,Tier 3,Free,Other,16-18,2023-01,True,False
STU006707,Grade 10,GJ,Gujarat,Tier 1,Basic,Male,14-15,2023-10,False,False
STU006708,Grade 11,MP,Madhya Pradesh,Tier 2,Basic,Male,16-18,2023-08,True,True
STU006709,Grade 11,DL,Delhi,Tier 2,Basic,Female,16-18,2023-09,False,False
STU006710,Grade 11,MH,Maharashtra,Tier 2,Basic,Male,16-18,2023-03,False,True
STU006711,Grade 10,UP,Uttar Pradesh,Tier 2,Premium,Female,14-15,2023-10,False,False
STU006712,Grade 12,BR,Bihar,Tier 3,Free,Male,16-18,2023-04,False,True
STU006713,Grade 10,TN,Tamil Nadu,Tier 3,Basic,Male,14-15,2023-07,False,False
STU006714,Grade 10,KA,Karnataka,Tier 2,Basic,Other,14-15,2023-09,False,False
STU006715,Grade 9,WB,West Bengal,Tier 2,Free,Male,14-15,2023-02,False,False
STU006716,Grade 9,RJ,Rajasthan,Tier 2,Basic,Female,14-15,2023-05,False,False
STU006717,Grade 10,GJ,Gujarat,Tier 1,Basic,Female,14-15,2023-08,False,False
STU006718,Grade 10,MP,Madhya Pradesh,Tier 3,Premium,Male,14-15,2023-09,False,False
STU006719,Grade 11,DL,Delhi,Tier 2,Premium,Female,16-18,2023-03,False,False
STU006720,Grade 12,MH,Maharashtra,Tier 1,Premium,Male,16-18,2023-08,False,True
STU006721,Grade 10,UP,Uttar Pradesh,Tier 3,Basic,Female,14-15,2023-03,False,False
STU006722,Grade 11,BR,Bihar,Tier 3,Premium,Female,16-18,2023-07,True,True
STU006723,Grade 12,TN,Tamil Nadu,Tier 2,Basic,Male,16-18,2023-04,False,True
STU006724,Grade 10,KA,Karnataka,Tier 3,Basic,Male,14-15,2023-04,False,False
STU006725,Grade 11,WB,West Bengal,Tier 2,Basic,Male,16-18,2023-07,True,True
STU006726,Grade 11,RJ,Rajasthan,Tier 3,Free,Female,16-18,2023-08,False,True
STU006727,Grade 11,GJ,Gujarat,Tier 1,Basic,Male,16-18,2023-08,True,True
STU006728,Grade 11,MP,Madhya Pradesh,Tier 1,Premium,Male,16-18,2023-07,False,False
STU006729,Grade 12,DL,Delhi,Tier 1,Premium,Female,16-18,2023-06,True,False
STU006730,Grade 12,MH,Maharashtra,Tier 2,Free,Male,16-18,2023-01,True,False
STU006731,Grade 11,UP,Uttar Pradesh,Tier 2,Basic,Female,16-18,2023-12,True,True
STU006732,Grade 11,BR,Bihar,Tier 1,Premium,Male,16-18,2023-01,True,False
STU006733,Grade 9,TN,Tamil Nadu,Tier 2,Basic,Female,14-15,2023-02,False,False
STU006734,Grade 9,KA,Karnataka,Tier 1,Basic,Male,14-15,2023-08,False,False
STU006735,Grade 10,WB,West Bengal,Tier 2,Basic,Male,14-15,2023-12,False,False
STU006736,Grade 12,RJ,Rajasthan,Tier 1,Free,Female,16-18,2023-07,True,True
STU006737,Grade 11,GJ,Gujarat,Tier 1,Basic,Female,16-18,2023-10,True,True
STU006738,Grade 12,MP,Madhya Pradesh,Tier 3,Free,Male,16-18,2023-05,True,True
STU006739,Grade 11,DL,Delhi,Tier 2,Basic,Female,16-18,2023-04,True,True
STU006740,Grade 11,MH,Maharashtra,Tier 1,Free,Female,16-18,2023-06,True,False
STU006741,Grade 9,UP,Uttar Pradesh,Tier 2,Basic,Female,14-15,2023-02,False,False
