course_id,week_start_date,city_tier,enrolled_students,active_students,new_enrollments,total_sessions,total_watch_mins,videos_watched,quizzes_submitted,avg_engagement_score,dropouts_this_week
MA02,2024-09-02,Tier 3,261,153,15,652,15006,549,390,57.5,3
MA02,2024-09-09,Tier 1,403,190,12,888,24871,704,524,100.6,3
MA02,2024-09-09,Tier 2,410,249,26,864,21106,965,453,84.7,3
MA02,2024-09-09,Tier 3,266,176,6,657,24792,562,303,61.1,2
MA02,2024-09-16,Tier 1,443,182,17,728,8470,450,365,76.3,6
MA02,2024-09-16,Tier 2,367,195,7,630,17668,369,325,72.7,4
MA02,2024-09-16,Tier 3,286,157,12,750,15713,278,266,39.3,2
MA02,2024-09-23,Tier 1,391,206,13,757,10969,729,254,85.8,6
MA02,2024-09-23,Tier 2,414,240,23,836,23028,797,281,50.8,5
MA02,2024-09-23,Tier 3,312,215,15,986,28489,419,493,42.7,2
MA02,2024-09-30,Tier 1,410,185,27,871,11818,562,343,55.0,5
MA02,2024-09-30,Tier 2,359,224,9,1009,17198,856,594,84.8,3
MA02,2024-09-30,Tier 3,251,162,5,695,13705,267,401,58.9,3
MA02,2024-10-07,Tier 1,512,266,39,872,38782,991,509,63.0,6
MA02,2024-10-07,Tier 2,422,227,19,970,31726,812,394,81.2,3
MA02,2024-10-07,Tier 3,306,156,11,548,20883,393,225,38.0,1
MA02,2024-10-14,Tier 1,425,185,14,919,10662,448,445,60.9,1
MA02,2024-10-14,Tier 2,348,209,9,938,25748,478,303,63.9,4
MA02,2024-10-14,Tier 3,280,137,17,572,20299,272,323,33.8,3
MA02,2024-10-21,Tier 1,451,286,31,1160,28974,720,669,71.7,6
MA02,2024-10-21,Tier 2,406,252,18,1031,16277,969,508,68.3,4
MA02,2024-10-21,Tier 3,308,212,16,582,23868,356,272,41.1,1
MA02,2024-10-28,Tier 1,528,323,41,1401,30702,753,594,87.4,5
MA02,2024-10-28,Tier 2,411,239,14,840,12364,550,394,80.7,2
MA02,2024-10-28,Tier 3,268,149,15,520,17721,429,218,47.5,1
MA02,2024-11-04,Tier 1,495,329,19,1353,25455,910,673,65.9,4
MA02,2024-11-04,Tier 2,414,264,16,1107,25743,733,393,66.9,6
MA02,2024-11-04,Tier 3,351,204,27,787,19289,587,336,44.3,5
MA02,2024-11-11,Tier 1,567,319,13,841,46884,820,462,52.5,3
MA02,2024-11-11,Tier 2,427,192,24,748,11062,613,429,66.2,5
MA02,2024-11-11,Tier 3,327,219,23,1043,20330,761,438,52.9,3
MA02,2024-11-18,Tier 1,578,348,22,1697,45407,747,995,75.1,4
MA02,2024-11-18,Tier 2,407,238,17,904,13599,762,331,42.1,5
MA02,2024-11-18,Tier 3,392,216,9,998,21652,807,478,57.3,4
MA02,2024-11-25,Tier 1,577,259,26,1207,35720,624,721,52.3,4
MA02,2024-11-25,Tier 2,481,235,37,969,29855,684,305,77.9,4
MA02,2024-11-25,Tier 3,379,172,18,550,23809,422,171,41.9,3
MA02,2024-12-02,Tier 1,566,304,25,1060,43376,661,447,85.5,8
MA02,2024-12-02,Tier 2,619,345,46,1367,22052,1019,659,75.9,5
MA02,2024-12-02,Tier 3,415,265,29,1319,25651,1034,419,55.4,4
MA02,2024-12-09,Tier 1,627,357,25,1081,44943,773,553,62.0,8
MA02,2024-12-09,Tier 2,595,398,30,1457,36447,946,692,67.6,8
MA02,2024-12-09,Tier 3,385,173,26,861,17631,441,470,42.7,4
MA02,2024-12-16,Tier 1,672,437,48,1823,24274,1409,640,93.6,7
MA02,2024-12-16,Tier 2,547,274,19,1089,13678,1000,509,45.6,5
MA02,2024-12-16,Tier 3,443,279,30,1299,14838,890,751,58.9,4
MA02,2024-12-23,Tier 1,648,397,40,1116,55154,873,560,82.8,8
MA02,2024-12-23,Tier 2,527,220,41,777,28634,568,355,67.9,5
MA02,2024-12-23,Tier 3,367,176,27,577,15798,480,279,40.9,3
MA02,2024-12-30,Tier 1,632,397,42,1306,56494,1506,646,66.4,9
MA02,2024-12-30,Tier 2,602,418,12,1988,30736,1464,665,48.9,9
MA02,2024-12-30,Tier 3,425,223,24,637,17450,669,305,57.3,6
MA03,2023-01-02,Tier 1,700,344,43,1093,27656,693,576,83.0,5
MA03,2023-01-02,Tier 2,599,316,14,1339,25228,779,797,57.0,7
MA03,2023-01-02,Tier 3,436,295,27,740,24232,900,287,62.8,5
MA03,2023-01-09,Tier 1,669,370,20,1054,55304,984,445,84.8,10
MA03,2023-01-09,Tier 2,507,331,14,1524,30250,1147,650,57.0,3
MA03,2023-01-09,Tier 3,381,197,14,963,21960,636,557,45.0,4
MA03,2023-01-16,Tier 1,718,447,56,1754,23951,1765,597,90.7,5
MA03,2023-01-16,Tier 2,482,304,30,769,23560,936,323,66.6,2
MA03,2023-01-16,Tier 3,365,240,18,790,19646,401,245,51.3,5
MA03,2023-01-23,Tier 1,595,399,25,1287,47068,1021,722,74.7,7
MA03,2023-01-23,Tier 2,527,220,39,592,25791,659,284,76.2,5
MA03,2023-01-23,Tier 3,427,287,11,735,20248,904,413,53.4,4
MA03,2023-01-30,Tier 1,586,250,37,714,13856,842,298,55.3,5
MA03,2023-01-30,Tier 2,642,374,28,1551,28133,1137,582,42.2,9
MA03,2023-01-30,Tier 3,381,202,22,788,10242,632,273,61.1,4
MA03,2023-02-06,Tier 1,777,310,56,1430,29325,1060,717,97.1,8
MA03,2023-02-06,Tier 2,611,372,34,1225,26178,952,408,41.1,4
MA03,2023-02-06,Tier 3,465,229,36,1071,20219,880,568,58.2,6
MA03,2023-02-13,Tier 1,796,553,36,1610,50543,2007,607,73.1,9
MA03,2023-02-13,Tier 2,570,302,42,1043,16352,1175,537,73.0,7
MA03,2023-02-13,Tier 3,430,243,25,986,20082,788,305,51.0,5
MA03,2023-02-20,Tier 1,846,373,23,1138,21072,1320,352,82.4,11
MA03,2023-02-20,Tier 2,581,381,22,1631,46107,1239,616,50.6,4
MA03,2023-02-20,Tier 3,541,336,34,1521,29933,1287,503,33.8,3
MA03,2023-02-27,Tier 1,781,375,56,971,51466,1027,541,72.8,4
MA03,2023-02-27,Tier 2,614,296,15,1196,25213,1052,412,75.3,8
MA03,2023-02-27,Tier 3,494,228,28,593,30096,837,236,62.7,4
MA03,2023-03-06,Tier 1,898,522,25,1750,54871,803,533,97.9,4
MA03,2023-03-06,Tier 2,587,347,17,1425,18202,1109,679,44.4,7
MA03,2023-03-06,Tier 3,509,218,29,597,25145,577,308,45.8,4
MA03,2023-03-13,Tier 1,803,395,63,1927,22134,772,727,99.7,12
MA03,2023-03-13,Tier 2,681,329,18,1602,39509,797,609,80.1,7
MA03,2023-03-13,Tier 3,506,280,37,1085,23771,854,515,54.1,2
MA03,2023-03-20,Tier 1,836,346,62,1663,28662,1274,737,51.9,12
MA03,2023-03-20,Tier 2,725,473,25,2340,31611,759,1209,66.2,11
MA03,2023-03-20,Tier 3,486,264,18,1258,12337,801,479,54.3,7
MA03,2023-03-27,Tier 1,812,430,17,1930,60492,753,757,89.7,7
MA03,2023-03-27,Tier 2,630,303,42,1320,20684,722,774,70.6,3
MA03,2023-03-27,Tier 3,491,266,27,805,37612,718,364,44.2,3
MA03,2023-04-03,Tier 1,776,418,25,1517,32159,701,592,68.1,5
MA03,2023-04-03,Tier 2,652,442,48,2185,45103,1490,668,56.4,5
MA03,2023-04-03,Tier 3,526,255,36,1084,26584,888,545,49.0,6
MA03,2023-04-10,Tier 1,772,368,17,1490,22167,946,834,93.5,3
MA03,2023-04-10,Tier 2,594,287,44,1064,19931,480,598,76.6,8
MA03,2023-04-10,Tier 3,491,207,13,795,29745,701,322,33.6,7
MA03,2023-04-17,Tier 1,685,294,38,935,14469,990,411,70.8,3
MA03,2023-04-17,Tier 2,602,297,16,1131,23824,734,408,75.8,2
MA03,2023-04-17,Tier 3,522,222,26,689,23508,418,290,63.6,7
MA03,2023-04-24,Tier 1,905,562,60,2194,27638,1168,1236,49.4,4
MA03,2023-04-24,Tier 2,660,431,46,1349,34083,1137,531,79.8,9
MA03,2023-04-24,Tier 3,425,222,33,865,10178,683,483,33.5,5
MA03,2023-05-01,Tier 1,652,345,39,936,29711,1245,344,53.1,10
MA03,2023-05-01,Tier 2,662,338,47,847,26645,775,357,62.4,6
MA03,2023-05-01,Tier 3,474,243,25,978,12817,961,470,61.5,4
MA03,2023-05-08,Tier 1,679,322,44,1589,32897,800,825,68.1,10
MA03,2023-05-08,Tier 2,570,380,32,1898,40620,1346,978,45.8,7
MA03,2023-05-08,Tier 3,417,241,12,837,28140,502,376,36.1,2
MA03,2023-05-15,Tier 1,665,398,22,1949,51530,641,1012,98.2,9
MA03,2023-05-15,Tier 2,535,373,28,1036,39623,642,581,68.1,2
MA03,2023-05-15,Tier 3,393,190,12,617,18084,409,363,40.6,3
MA03,2023-05-22,Tier 1,798,454,62,2077,58455,1035,1199,54.2,8
MA03,2023-05-22,Tier 2,664,384,33,1454,48755,1210,770,67.3,10
MA03,2023-05-22,Tier 3,397,237,13,1170,16149,763,448,31.1,5
MA03,2023-05-29,Tier 1,756,459,51,1985,41716,709,711,92.4,3
MA03,2023-05-29,Tier 2,662,269,13,871,34710,774,513,83.2,8
MA03,2023-05-29,Tier 3,472,261,28,842,33494,581,283,40.1,4
MA03,2023-06-05,Tier 1,715,295,32,989,13832,522,482,80.7,7
MA03,2023-06-05,Tier 2,516,235,24,1077,20115,597,406,76.6,6
MA03,2023-06-05,Tier 3,393,199,14,874,16573,539,515,32.6,4
MA03,2023-06-12,Tier 1,661,345,24,1312,48398,1068,566,90.2,3
MA03,2023-06-12,Tier 2,466,306,16,1002,31913,854,366,43.2,6
MA03,2023-06-12,Tier 3,431,225,14,1046,25961,812,601,40.9,2
MA03,2023-06-19,Tier 1,663,425,38,1820,45005,1219,1075,84.2,5
MA03,2023-06-19,Tier 2,593,266,46,820,23440,676,248,80.9,5
MA03,2023-06-19,Tier 3,436,197,11,698,15246,554,268,45.1,3
MA03,2023-06-26,Tier 1,638,329,46,1285,46138,1100,630,69.6,4
MA03,2023-06-26,Tier 2,560,373,35,1598,34357,953,699,48.2,5
MA03,2023-06-26,Tier 3,373,173,20,559,12813,564,218,46.1,4
MA03,2023-07-03,Tier 1,518,261,26,1169,27784,826,445,74.6,8
MA03,2023-07-03,Tier 2,488,339,10,1556,50749,746,724,69.8,2
MA03,2023-07-03,Tier 3,310,186,16,929,16341,386,374,57.8,2
MA03,2023-07-10,Tier 1,495,281,15,1156,28470,1082,654,62.9,4
MA03,2023-07-10,Tier 2,538,363,14,1014,25961,1034,392,73.6,3
MA03,2023-07-10,Tier 3,390,271,30,1151,36842,863,597,51.5,2
MA03,2023-07-17,Tier 1,532,284,39,1386,29509,1020,562,64.8,2
MA03,2023-07-17,Tier 2,462,204,10,774,17283,644,275,65.8,4
MA03,2023-07-17,Tier 3,303,152,18,443,21315,369,192,39.8,2
MA03,2023-07-24,Tier 1,647,321,43,1413,39550,944,655,85.8,8
MA03,2023-07-24,Tier 2,428,245,30,938,12825,714,523,40.6,2
MA03,2023-07-24,Tier 3,396,193,11,774,10360,720,331,50.0,3
MA03,2023-07-31,Tier 1,655,389,18,1917,47051,1310,781,71.6,9
MA03,2023-07-31,Tier 2,427,186,27,718,19547,576,281,53.8,2
MA03,2023-07-31,Tier 3,359,150,13,604,20351,521,348,60.6,4
MA03,2023-08-07,Tier 1,450,313,29,1112,30154,1129,377,83.5,5
MA03,2023-08-07,Tier 2,461,286,30,1220,20505,857,437,75.1,6
MA03,2023-08-07,Tier 3,279,186,11,921,12957,561,448,35.5,4
MA03,2023-08-14,Tier 1,441,284,32,942,20414,729,504,60.3,4
MA03,2023-08-14,Tier 2,359,201,26,866,23593,704,301,61.7,5
MA03,2023-08-14,Tier 3,326,225,12,928,30666,499,486,59.1,4
MA03,2023-08-21,Tier 1,468,204,35,788,29066,367,296,68.5,4
MA03,2023-08-21,Tier 2,372,150,16,438,21402,435,196,79.1,5
MA03,2023-08-21,Tier 3,308,187,14,512,19156,407,174,52.4,3
MA03,2023-08-28,Tier 1,537,260,13,827,15554,509,370,62.4,7
MA03,2023-08-28,Tier 2,478,278,24,767,25450,673,278,65.2,5
MA03,2023-08-28,Tier 3,329,149,18,403,19665,344,172,49.3,3
MA03,2023-09-04,Tier 1,546,253,24,788,34009,451,465,48.3,6
MA03,2023-09-04,Tier 2,414,205,32,546,26301,759,229,42.0,6
MA03,2023-09-04,Tier 3,335,155,14,584,20341,354,296,46.7,3
MA03,2023-09-11,Tier 1,448,305,13,1223,43765,997,680,92.3,2
MA03,2023-09-11,Tier 2,359,185,10,552,25168,471,306,49.8,3
MA03,2023-09-11,Tier 3,311,130,23,329,16047,484,121,39.5,2
MA03,2023-09-18,Tier 1,420,210,27,614,13918,424,239,49.0,6
MA03,2023-09-18,Tier 2,463,206,21,978,25198,786,538,60.1,4
MA03,2023-09-18,Tier 3,308,140,21,371,19760,345,144,41.4,2
MA03,2023-09-25,Tier 1,491,238,21,1158,30108,634,563,82.3,7
MA03,2023-09-25,Tier 2,390,226,17,731,14068,836,242,77.7,4
MA03,2023-09-25,Tier 3,347,201,14,847,26073,686,262,45.2,3
MA03,2023-10-02,Tier 1,568,360,20,1349,32692,559,795,85.7,5
MA03,2023-10-02,Tier 2,444,179,19,863,21746,441,283,50.5,2
MA03,2023-10-02,Tier 3,298,203,16,802,23088,587,294,41.6,2
MA03,2023-10-09,Tier 1,444,205,23,709,24320,607,324,69.4,5
MA03,2023-10-09,Tier 2,464,234,23,615,27036,882,253,77.6,7
MA03,2023-10-09,Tier 3,325,208,16,734,17224,518,373,56.8,2
MA03,2023-10-16,Tier 1,495,207,16,563,30666,318,195,80.1,4
MA03,2023-10-16,Tier 2,384,168,26,427,8265,372,207,63.8,1
MA03,2023-10-16,Tier 3,314,185,17,912,11772,300,545,63.0,2
MA03,2023-10-23,Tier 1,501,260,13,691,18210,500,308,80.4,5
MA03,2023-10-23,Tier 2,471,246,25,671,24950,821,352,66.9,6
MA03,2023-10-23,Tier 3,304,174,14,795,21038,427,396,49.6,3
MA03,2023-10-30,Tier 1,450,281,28,1185,31645,935,487,98.8,2
MA03,2023-10-30,Tier 2,465,197,33,770,13636,567,308,78.7,2
MA03,2023-10-30,Tier 3,323,211,10,746,18781,666,307,46.2,4
MA03,2023-11-06,Tier 1,688,307,18,887,42414,991,497,100.4,5
MA03,2023-11-06,Tier 2,494,237,13,916,20425,474,500,59.5,7
MA03,2023-11-06,Tier 3,414,213,16,687,30366,581,301,30.6,4
MA03,2023-11-13,Tier 1,651,435,30,1557,57516,795,785,48.2,4
MA03,2023-11-13,Tier 2,478,220,25,881,24992,792,524,45.6,6
MA03,2023-11-13,Tier 3,338,139,21,374,17384,512,219,40.5,4
MA03,2023-11-20,Tier 1,574,246,35,875,13471,370,278,59.9,4
MA03,2023-11-20,Tier 2,516,278,19,1264,33707,1111,555,57.6,5
MA03,2023-11-20,Tier 3,353,160,18,743,20677,325,335,42.9,3
MA03,2023-11-27,Tier 1,656,396,26,996,53554,704,573,49.3,2
MA03,2023-11-27,Tier 2,515,263,16,1187,34196,768,615,71.0,5
MA03,2023-11-27,Tier 3,436,243,20,1052,28426,657,594,54.9,6
MA03,2023-12-04,Tier 1,668,359,49,1673,53751,714,511,68.1,2
MA03,2023-12-04,Tier 2,517,329,33,1110,24602,604,630,81.2,6
MA03,2023-12-04,Tier 3,430,209,21,949,18825,614,425,53.0,3
MA03,2023-12-11,Tier 1,679,283,25,1171,41924,517,484,80.9,6
MA03,2023-12-11,Tier 2,552,301,40,757,38899,720,287,45.2,5
MA03,2023-12-11,Tier 3,391,259,14,1070,34228,399,608,50.9,2
MA03,2023-12-18,Tier 1,757,318,55,1267,20910,905,731,89.0,5
MA03,2023-12-18,Tier 2,561,237,36,1128,26604,935,643,52.3,6
MA03,2023-12-18,Tier 3,518,227,16,867,11758,810,355,53.0,7
MA03,2023-12-25,Tier 1,664,297,50,785,27953,990,424,76.5,5
MA03,2023-12-25,Tier 2,564,255,29,652,32936,613,294,50.9,6
MA03,2023-12-25,Tier 3,436,202,8,933,28813,308,450,34.4,4
MA03,2024-01-01,Tier 1,916,636,46,1860,77925,990,1058,63.6,11
MA03,2024-01-01,Tier 2,637,310,37,831,24475,589,250,56.9,5
MA03,2024-01-01,Tier 3,520,358,14,961,33684,883,375,55.5,7
MA03,2024-01-08,Tier 1,893,555,45,2333,32762,1092,1002,57.0,10
MA03,2024-01-08,Tier 2,682,404,51,1619,53837,1010,661,54.4,3
MA03,2024-01-08,Tier 3,593,355,17,1010,52257,806,392,51.7,8
MA03,2024-01-15,Tier 1,966,568,41,1727,28124,1654,518,64.9,10
MA03,2024-01-15,Tier 2,640,266,51,1015,26711,962,448,54.0,7
MA03,2024-01-15,Tier 3,600,272,35,1139,28754,755,406,45.8,5
MA03,2024-01-22,Tier 1,818,351,18,886,40448,709,364,82.6,13
MA03,2024-01-22,Tier 2,612,270,44,1252,20902,494,451,58.1,9
MA03,2024-01-22,Tier 3,615,348,42,1473,33703,1190,735,54.2,7
MA03,2024-01-29,Tier 1,845,498,46,2026,36949,1901,1004,82.6,11
MA03,2024-01-29,Tier 2,824,416,49,1924,33318,1614,671,83.7,12
MA03,2024-01-29,Tier 3,471,191,17,564,21652,397,208,51.2,5
MA03,2024-02-05,Tier 1,1072,709,81,1958,59990,2302,659,68.1,17
MA03,2024-02-05,Tier 2,898,364,53,1164,37762,1305,369,67.3,4
MA03,2024-02-05,Tier 3,528,349,11,1468,28327,635,779,47.2,8
MA03,2024-02-12,Tier 1,960,405,28,1829,50867,1452,805,73.4,10
MA03,2024-02-12,Tier 2,754,349,59,1559,46299,1375,919,62.6,7
MA03,2024-02-12,Tier 3,680,414,17,1569,43710,994,786,38.2,4
MA03,2024-02-19,Tier 1,1035,480,60,1300,28217,1701,744,89.5,8
MA03,2024-02-19,Tier 2,853,359,32,1240,40931,1213,700,60.3,9
MA03,2024-02-19,Tier 3,596,319,35,1197,25321,676,552,55.3,5
MA03,2024-02-26,Tier 1,879,552,63,2678,55598,1608,1204,84.6,4
MA03,2024-02-26,Tier 2,846,361,58,1447,52161,871,814,78.3,6
MA03,2024-02-26,Tier 3,582,249,19,815,34038,515,298,49.4,7
MA03,2024-03-04,Tier 1,889,574,30,2010,84391,1644,719,61.7,9
MA03,2024-03-04,Tier 2,849,530,24,2499,56933,951,1482,62.0,7
MA03,2024-03-04,Tier 3,618,355,36,1551,16460,817,701,57.1,3
MA03,2024-03-11,Tier 1,1111,618,88,2595,60250,1125,1502,49.0,12
MA03,2024-03-11,Tier 2,867,355,44,1627,20736,876,744,60.7,9
MA03,2024-03-11,Tier 3,537,245,18,618,15833,789,267,39.7,3
MA03,2024-03-18,Tier 1,930,553,19,2640,57221,1114,1098,83.9,5
MA03,2024-03-18,Tier 2,736,331,38,1193,34683,1089,709,45.1,7
MA03,2024-03-18,Tier 3,648,309,24,826,36891,641,487,47.8,7
MA03,2024-03-25,Tier 1,1006,501,77,2201,58600,919,707,92.4,8
MA03,2024-03-25,Tier 2,813,326,37,1432,48664,817,817,62.3,4
MA03,2024-03-25,Tier 3,619,392,42,1954,50595,1397,1095,30.7,8
MA03,2024-04-01,Tier 1,1013,531,37,1589,77504,1214,511,66.6,11
MA03,2024-04-01,Tier 2,901,409,54,1781,53206,1025,800,79.6,13
MA03,2024-04-01,Tier 3,660,413,19,1799,57489,1405,994,54.2,8
MA03,2024-04-08,Tier 1,842,372,58,1821,28203,1031,605,98.7,12
MA03,2024-04-08,Tier 2,743,466,28,1406,36157,1857,788,78.3,9
MA03,2024-04-08,Tier 3,565,291,32,1366,28714,977,800,32.1,8
MA03,2024-04-15,Tier 1,1120,655,23,2955,32996,1239,1672,81.4,5
MA03,2024-04-15,Tier 2,831,482,54,2282,35694,1001,1030,71.3,12
MA03,2024-04-15,Tier 3,564,355,39,1108,52027,1382,659,48.4,3
MA03,2024-04-22,Tier 1,923,514,63,1971,39364,1132,873,91.3,13
MA03,2024-04-22,Tier 2,732,314,19,1285,31028,1130,601,63.4,3
MA03,2024-04-22,Tier 3,655,331,16,1010,37804,946,431,62.5,7
MA03,2024-04-29,Tier 1,1007,465,22,1983,63662,1230,702,62.1,5
MA03,2024-04-29,Tier 2,813,424,47,1286,42446,1080,757,81.9,8
MA03,2024-04-29,Tier 3,643,330,33,1357,15981,670,719,38.7,5
MA03,2024-05-06,Tier 1,941,391,22,1187,29623,892,543,65.7,7
MA03,2024-05-06,Tier 2,664,449,49,1393,49003,794,787,65.9,6
MA03,2024-05-06,Tier 3,542,316,20,1279,15553,844,694,30.9,4
MA03,2024-05-13,Tier 1,807,435,55,1454,53371,837,522,86.4,12
MA03,2024-05-13,Tier 2,691,368,36,1726,37241,1000,845,78.1,6
MA03,2024-05-13,Tier 3,654,425,14,1708,47401,1365,605,36.3,5
MA03,2024-05-20,Tier 1,839,461,52,1678,61822,1578,893,94.6,5
MA03,2024-05-20,Tier 2,761,477,24,2308,52361,956,1110,62.8,10
MA03,2024-05-20,Tier 3,600,323,39,1046,33317,1278,539,32.8,4
MA03,2024-05-27,Tier 1,852,466,26,1223,48064,982,730,67.9,11
MA03,2024-05-27,Tier 2,805,488,21,2211,66509,1834,828,65.1,4
MA03,2024-05-27,Tier 3,646,258,48,997,25453,897,335,48.0,4
MA03,2024-06-03,Tier 1,752,372,59,1486,21370,1441,715,57.4,8
MA03,2024-06-03,Tier 2,660,342,20,961,22097,581,540,69.0,3
MA03,2024-06-03,Tier 3,498,230,16,1127,23777,830,497,50.2,4
MA03,2024-06-10,Tier 1,881,535,48,2612,41125,1936,1182,63.0,5
MA03,2024-06-10,Tier 2,699,299,33,1225,26811,1019,678,49.8,9
MA03,2024-06-10,Tier 3,552,343,19,1559,51041,1189,487,56.5,3
MA03,2024-06-17,Tier 1,790,420,45,1267,19440,1213,574,84.6,9
MA03,2024-06-17,Tier 2,726,309,50,1451,15121,750,701,45.2,3
MA03,2024-06-17,Tier 3,548,260,16,1299,18176,775,551,34.2,3
MA03,2024-06-24,Tier 1,877,562,24,1518,58597,1680,788,98.3,12
MA03,2024-06-24,Tier 2,639,295,44,779,33011,986,328,58.1,9
MA03,2024-06-24,Tier 3,470,282,20,1161,22274,429,439,48.7,2
MA03,2024-07-01,Tier 1,671,285,50,909,16976,660,276,55.8,9
MA03,2024-07-01,Tier 2,513,341,36,1164,37353,1310,671,41.6,5
MA03,2024-07-01,Tier 3,459,195,19,851,16551,541,376,38.0,4
MA03,2024-07-08,Tier 1,711,407,36,1866,57131,1147,1100,68.8,4
MA03,2024-07-08,Tier 2,509,248,39,1199,26354,567,565,83.6,3
MA03,2024-07-08,Tier 3,441,299,12,902,34759,537,404,37.6,3
MA03,2024-07-15,Tier 1,720,480,19,1237,36281,1616,599,87.3,6
MA03,2024-07-15,Tier 2,611,301,38,1144,22230,863,516,47.4,5
MA03,2024-07-15,Tier 3,444,202,13,711,21619,377,420,60.7,5
MA03,2024-07-22,Tier 1,649,390,23,1405,50721,1440,559,90.8,7
MA03,2024-07-22,Tier 2,669,421,32,1100,49965,855,635,63.6,3
MA03,2024-07-22,Tier 3,388,171,10,585,24369,468,215,40.8,1
MA03,2024-07-29,Tier 1,760,354,17,1078,40818,1169,375,90.8,9
MA03,2024-07-29,Tier 2,532,214,31,701,30510,339,234,67.5,5
MA03,2024-07-29,Tier 3,497,303,11,1349,15017,1184,567,53.0,2
MA03,2024-08-05,Tier 1,629,285,47,1029,42554,693,414,80.0,8
MA03,2024-08-05,Tier 2,455,303,34,1229,24465,1110,487,54.0,7
MA03,2024-08-05,Tier 3,423,276,18,1280,31457,1069,652,55.2,3
MA03,2024-08-12,Tier 1,680,291,17,1314,35623,652,436,62.9,3
MA03,2024-08-12,Tier 2,481,296,37,804,37662,925,362,43.1,5
MA03,2024-08-12,Tier 3,332,227,8,846,14682,341,271,46.0,4
MA03,2024-08-19,Tier 1,649,297,32,756,21777,531,431,63.6,3
MA03,2024-08-19,Tier 2,547,368,42,1235,23839,913,506,40.3,6
MA03,2024-08-19,Tier 3,392,160,30,631,20543,461,196,43.5,4
MA03,2024-08-26,Tier 1,700,347,37,1670,43527,567,599,59.3,5
MA03,2024-08-26,Tier 2,549,274,18,1149,31484,746,456,67.0,4
MA03,2024-08-26,Tier 3,375,170,26,818,25223,583,246,60.7,3
MA03,2024-09-02,Tier 1,638,397,36,1604,38809,615,571,50.7,5
MA03,2024-09-02,Tier 2,532,335,32,1198,34008,814,579,81.4,7
MA03,2024-09-02,Tier 3,400,212,14,570,26092,635,250,39.1,6
MA03,2024-09-09,Tier 1,503,306,32,1477,17877,679,448,81.1,7
MA03,2024-09-09,Tier 2,549,290,19,949,40634,813,549,60.2,6
MA03,2024-09-09,Tier 3,417,240,25,892,19980,614,456,42.6,6
MA03,2024-09-16,Tier 1,587,295,41,1008,42374,615,348,88.5,7
MA03,2024-09-16,Tier 2,557,273,12,715,40023,868,336,40.1,8
MA03,2024-09-16,Tier 3,383,166,27,678,14323,639,350,42.5,1
MA03,2024-09-23,Tier 1,649,426,33,1256,33716,906,545,68.8,8
MA03,2024-09-23,Tier 2,506,256,14,1269,16283,411,698,75.5,3
MA03,2024-09-23,Tier 3,409,215,12,1070,23834,625,571,60.3,5
MA03,2024-09-30,Tier 1,552,361,21,971,28864,1373,377,100.2,7
MA03,2024-09-30,Tier 2,523,345,41,1109,45729,1334,589,84.2,5
MA03,2024-09-30,Tier 3,399,195,31,587,20564,309,274,34.4,1
MA03,2024-10-07,Tier 1,667,322,14,1068,29246,566,586,70.1,9
MA03,2024-10-07,Tier 2,509,228,20,679,33891,458,262,64.7,3
MA03,2024-10-07,Tier 3,344,212,25,866,16499,491,449,34.0,4
MA03,2024-10-14,Tier 1,657,415,36,1397,44423,1280,685,79.0,7
MA03,2024-10-14,Tier 2,521,338,20,1534,45676,966,774,72.5,6
MA03,2024-10-14,Tier 3,411,242,14,1112,31048,722,619,39.7,2
MA03,2024-10-21,Tier 1,677,355,29,1190,28029,931,658,73.6,3
MA03,2024-10-21,Tier 2,567,267,21,998,33419,846,349,64.1,5
MA03,2024-10-21,Tier 3,345,187,26,538,14493,543,209,45.2,2
MA03,2024-10-28,Tier 1,666,292,23,1283,41160,886,523,71.2,9
MA03,2024-10-28,Tier 2,559,237,27,1023,21922,427,308,46.8,4
MA03,2024-10-28,Tier 3,456,207,34,597,12174,647,246,34.4,3
MA03,2024-11-04,Tier 1,838,456,24,1638,45208,1028,820,50.0,4
MA03,2024-11-04,Tier 2,530,344,19,1232,33794,821,390,69.3,6
MA03,2024-11-04,Tier 3,420,284,13,1239,14345,1002,424,45.3,6
MA03,2024-11-11,Tier 1,704,290,41,758,18316,448,233,67.2,6
MA03,2024-11-11,Tier 2,526,321,28,1160,34944,738,450,51.4,3
MA03,2024-11-11,Tier 3,396,179,25,807,26133,303,401,63.7,3
MA03,2024-11-18,Tier 1,844,457,23,1849,32998,1081,710,55.7,6
MA03,2024-11-18,Tier 2,651,383,17,1156,44865,1443,357,79.2,8
MA03,2024-11-18,Tier 3,413,260,23,909,23325,972,446,54.2,5
MA03,2024-11-25,Tier 1,836,415,42,1955,51306,816,986,61.1,3
MA03,2024-11-25,Tier 2,538,235,23,1162,23148,690,529,42.2,3
MA03,2024-11-25,Tier 3,460,223,30,751,22105,881,256,41.8,2
MA03,2024-12-02,Tier 1,759,347,27,894,25500,790,397,100.0,7
MA03,2024-12-02,Tier 2,759,501,48,1347,51464,1270,456,56.9,5
MA03,2024-12-02,Tier 3,571,307,19,1264,15674,970,547,62.1,5
MA03,2024-12-09,Tier 1,850,583,36,2146,54536,1136,964,52.8,6
MA03,2024-12-09,Tier 2,826,333,26,1405,28597,1219,447,59.4,4
